"respondente_id","categoria","tecnologia","ano_pesquisa"
"11ya53gnmyx6jbusjhk0z611ya53gcgp","linguagem","Python","2024"
"rjxsjc4vx5mozikrjxsoyz9dio8qp44h","linguagem","SQL","2024"
"rjxsjc4vx5mozikrjxsoyz9dio8qp44h","linguagem","R","2024"
"rjxsjc4vx5mozikrjxsoyz9dio8qp44h","linguagem","Python","2024"
"koknwkm63bxtvbkoknwxkh0b50ie06eu","linguagem","SQL","2024"
"koknwkm63bxtvbkoknwxkh0b50ie06eu","linguagem","Python","2024"
"x840opvtjvwfv5okkkx840op37lwiff7","linguagem","SQL","2024"
"x840opvtjvwfv5okkkx840op37lwiff7","linguagem","Python","2024"
"x840opvtjvwfv5okkkx840op37lwiff7","linguagem","Scala","2024"
"v28vct1ljs3fjegwji36pv28vctst9ki","linguagem","SQL","2024"
"v28vct1ljs3fjegwji36pv28vctst9ki","linguagem","Python","2024"
"ljje5dgfnaz6dsy9q2uahdljje5sfd91","linguagem","SQL","2024"
"ljje5dgfnaz6dsy9q2uahdljje5sfd91","linguagem","Python","2024"
"ljje5dgfnaz6dsy9q2uahdljje5sfd91","linguagem","Java","2024"
"880stp21z6b8yge3zg880stp2h7tk2ew","linguagem","SQL","2024"
"880stp21z6b8yge3zg880stp2h7tk2ew","linguagem","R","2024"
"880stp21z6b8yge3zg880stp2h7tk2ew","linguagem","Python","2024"
"880stp21z6b8yge3zg880stp2h7tk2ew","linguagem","Java","2024"
"isrhr7lbxc6bisa0kl5v7w75ua3tga0k","linguagem","Python","2024"
"vn8gzk7sczf3d3dv6ohvn8me5txjxts1","linguagem","SQL","2024"
"vn8gzk7sczf3d3dv6ohvn8me5txjxts1","linguagem","R","2024"
"vn8gzk7sczf3d3dv6ohvn8me5txjxts1","linguagem","Python","2024"
"6bry1ucnz2hlg28ub6brwri0f3mkmpa5","linguagem","SQL","2024"
"6bry1ucnz2hlg28ub6brwri0f3mkmpa5","linguagem","Python","2024"
"8use1nn4kxnlemsayiern8use1nn6zvg","linguagem","SQL","2024"
"8use1nn4kxnlemsayiern8use1nn6zvg","linguagem","R","2024"
"8use1nn4kxnlemsayiern8use1nn6zvg","linguagem","Python","2024"
"stc86m2ggj9mkjjmhwrstc86mam1lbwt","linguagem","SQL","2024"
"bhm2z817k5bod87waabhm2z8e9n2bbe2","linguagem","SQL","2024"
"bhm2z817k5bod87waabhm2z8e9n2bbe2","linguagem","Python","2024"
"l2v85wq0afm8pl2v8x3ss6sjxnhl9tqh","linguagem","SQL","2024"
"l2v85wq0afm8pl2v8x3ss6sjxnhl9tqh","linguagem","Python","2024"
"tseqx2g6sftgrhpctseqxmj54bww8n5c","linguagem","Python","2024"
"qv9w4eu63oqv73rrkzqv9w4jb6u5sbnn","linguagem","SQL","2024"
"qv9w4eu63oqv73rrkzqv9w4jb6u5sbnn","linguagem","Python","2024"
"81lks3xoln85dan81lt9aa0fwomnwzcp","linguagem","SQL","2024"
"81lks3xoln85dan81lt9aa0fwomnwzcp","linguagem","Python","2024"
"81lks3xoln85dan81lt9aa0fwomnwzcp","linguagem","SAS/Stata","2024"
"81lks3xoln85dan81lt9aa0fwomnwzcp","linguagem","Visual Basic/VBA","2024"
"xehkew9mond8mxhfdgxrfxehkew99pib","linguagem","SQL","2024"
"xehkew9mond8mxhfdgxrfxehkew99pib","linguagem","Python","2024"
"5cqypi3ekc3i7nbrwl5cqypijqt8pkd9","linguagem","SQL","2024"
"5cqypi3ekc3i7nbrwl5cqypijqt8pkd9","linguagem","Python","2024"
"5cqypi3ekc3i7nbrwl5cqypijqt8pkd9","linguagem","Java","2024"
"5cqypi3ekc3i7nbrwl5cqypijqt8pkd9","linguagem","JavaScript","2024"
"sp62n3ya663sp67tlvsjoumnetw9ubvn","linguagem","SQL","2024"
"sp62n3ya663sp67tlvsjoumnetw9ubvn","linguagem","Python","2024"
"sp62n3ya663sp67tlvsjoumnetw9ubvn","linguagem","Java","2024"
"sp62n3ya663sp67tlvsjoumnetw9ubvn","linguagem","Matlab","2024"
"sp62n3ya663sp67tlvsjoumnetw9ubvn","linguagem","JavaScript","2024"
"qy6w9l6filv21vmqy6wj3hq57te1ycgq","linguagem","SQL","2024"
"qy6w9l6filv21vmqy6wj3hq57te1ycgq","linguagem","Python","2024"
"33mj1sazc7bfs31h7xyl33mj1ktetcc5","linguagem","SQL","2024"
"33mj1sazc7bfs31h7xyl33mj1ktetcc5","linguagem","Python","2024"
"xouw5dgtp1tpfb0ghzxouw5d1eexjy5f","linguagem","SQL","2024"
"xouw5dgtp1tpfb0ghzxouw5d1eexjy5f","linguagem","R","2024"
"xouw5dgtp1tpfb0ghzxouw5d1eexjy5f","linguagem","Python","2024"
"r6ku8hv6fanja1tjb31wir6ku8hv8woi","linguagem","SQL","2024"
"r6ku8hv6fanja1tjb31wir6ku8hv8woi","linguagem","Python","2024"
"r6ku8hv6fanja1tjb31wir6ku8hv8woi","linguagem","Java","2024"
"r6ku8hv6fanja1tjb31wir6ku8hv8woi","linguagem","JavaScript","2024"
"c3i5rvt69a5zzc35gtfaqodr2u3gecci","linguagem","SQL","2024"
"c3i5rvt69a5zzc35gtfaqodr2u3gecci","linguagem","Python","2024"
"h1beprkwea7hedyy7omstf8h1beprszi","linguagem","Python","2024"
"vrzluztwz5ovnscg98vrzl2h2ccntetv","linguagem","SQL","2024"
"vrzluztwz5ovnscg98vrzl2h2ccntetv","linguagem","Python","2024"
"mv2amgfksv0pey4z1kmv2asx3pwok1hz","linguagem","SQL","2024"
"mv2amgfksv0pey4z1kmv2asx3pwok1hz","linguagem","R","2024"
"mv2amgfksv0pey4z1kmv2asx3pwok1hz","linguagem","Python","2024"
"f9ycuvefmajshy4020qsguyf9ycuve8c","linguagem","SQL","2024"
"f9ycuvefmajshy4020qsguyf9ycuve8c","linguagem","Python","2024"
"h2zp99d1jyedtwu1i6oh2zp996hiyviw","linguagem","SQL","2024"
"h2zp99d1jyedtwu1i6oh2zp996hiyviw","linguagem","Python","2024"
"3v6oqoovc0iugvv3v6ok4so3k7cjm9c5","linguagem","SQL","2024"
"tsn9f9woiaryo6fp7tsnnghpo0statsk","linguagem","R","2024"
"tsn9f9woiaryo6fp7tsnnghpo0statsk","linguagem","Python","2024"
"4j6a7c6awvbskgv824j6a7cqzkcvg1y0","linguagem","SQL","2024"
"4j6a7c6awvbskgv824j6a7cqzkcvg1y0","linguagem","Python","2024"
"k00gpkdf1k2cgl0jk00tq43ivq870jm9","linguagem","SQL","2024"
"k00gpkdf1k2cgl0jk00tq43ivq870jm9","linguagem","Python","2024"
"1wc7b18yyisgsw1wc7b10wgz9cbeauy9","linguagem","SQL","2024"
"1wc7b18yyisgsw1wc7b10wgz9cbeauy9","linguagem","R","2024"
"1wc7b18yyisgsw1wc7b10wgz9cbeauy9","linguagem","Python","2024"
"sxmzwv8m03cjjxuvejsxmzw5lp77r7k3","linguagem","SQL","2024"
"sxmzwv8m03cjjxuvejsxmzw5lp77r7k3","linguagem","Python","2024"
"eshju5x28usdkn96eshjdphyx066dcfn","linguagem","SQL","2024"
"eshju5x28usdkn96eshjdphyx066dcfn","linguagem","R","2024"
"eshju5x28usdkn96eshjdphyx066dcfn","linguagem","Python","2024"
"6anr4nk8r2roy6anr3v0papqk5o2apaw","linguagem","SQL","2024"
"6anr4nk8r2roy6anr3v0papqk5o2apaw","linguagem","Python","2024"
"yjespt1gu09j172xs0iyjesp9v8z9w04","linguagem","SQL","2024"
"xh153e9wyih9yn6xh153v8kwpal8xb42","linguagem","Python","2024"
"sp331pr4qscxrspniuyaout2a0vbnuk3","linguagem","SQL","2024"
"esfnng4hfmrhrt4esfnnwmh5b29dc5mh","linguagem","SQL","2024"
"esfnng4hfmrhrt4esfnnwmh5b29dc5mh","linguagem","Python","2024"
"5milk5s8n4tl6d175miy0888r0fawxn4","linguagem","SQL","2024"
"5milk5s8n4tl6d175miy0888r0fawxn4","linguagem","Python","2024"
"uebomlkkrqdqzdjmhk5l5uebomlkunth","linguagem","SQL","2024"
"uebomlkkrqdqzdjmhk5l5uebomlkunth","linguagem","Python","2024"
"z6urgpjm3axbq6wy0miz6urgpwo9vjn4","linguagem","Python","2024"
"z6urgpjm3axbq6wy0miz6urgpwo9vjn4","linguagem","Matlab","2024"
"p9zmoahi0tklhaknk7p9l6vkq6p5uc4r","linguagem","SQL","2024"
"p9zmoahi0tklhaknk7p9l6vkq6p5uc4r","linguagem","Python","2024"
"9fjd8r0qr1gk537xli0tml39fjd8kz95","linguagem","SQL","2024"
"9fjd8r0qr1gk537xli0tml39fjd8kz95","linguagem","Python","2024"
"rhoyshhkph8nr23uhgd5rhoysekld5r2","linguagem","SQL","2024"
"a75s7if9xsy1p8zrkowa75s7isssddds","linguagem","SQL","2024"
"a75s7if9xsy1p8zrkowa75s7isssddds","linguagem","Python","2024"
"9cg2nty52wrsx4i69cg2nt3o04rt60aa","linguagem","SQL","2024"
"9cg2nty52wrsx4i69cg2nt3o04rt60aa","linguagem","Python","2024"
"9cg2nty52wrsx4i69cg2nt3o04rt60aa","linguagem","C/C++/C#","2024"
"3oo2qfvjtdwp0h95isx13oo2qfvjrkv5","linguagem","SQL","2024"
"3oo2qfvjtdwp0h95isx13oo2qfvjrkv5","linguagem","Python","2024"
"ibfyfhmfrpbkg4w3n6g4v0ibfyfhmfr7","linguagem","SQL","2024"
"ibfyfhmfrpbkg4w3n6g4v0ibfyfhmfr7","linguagem","Python","2024"
"6rogouawkcj8e4zr6rogds6v84997p78","linguagem","SQL","2024"
"6rogouawkcj8e4zr6rogds6v84997p78","linguagem","Python","2024"
"6rogouawkcj8e4zr6rogds6v84997p78","linguagem","Visual Basic/VBA","2024"
"2j3v45l1470gef97q92j3v48j7nmtw40","linguagem","SQL","2024"
"2j3v45l1470gef97q92j3v48j7nmtw40","linguagem","Python","2024"
"zn5vnyor4omedhn5dzn5vnyorwvq20ep","linguagem","SQL","2024"
"f71gx8bmi32sc8rdc5xcf71gxah1kk6x","linguagem","SQL","2024"
"f71gx8bmi32sc8rdc5xcf71gxah1kk6x","linguagem","Python","2024"
"8amjhqlg35oz8amjhymoirdhq4q4yta2","linguagem","SQL","2024"
"8amjhqlg35oz8amjhymoirdhq4q4yta2","linguagem","Python","2024"
"kuhaif350gsonkyja0atdekuhaif38vl","linguagem","Python","2024"
"fwudpngt87tuwbnhxfwudp4yf00x2pgv","linguagem","SQL","2024"
"fwudpngt87tuwbnhxfwudp4yf00x2pgv","linguagem","R","2024"
"fwudpngt87tuwbnhxfwudp4yf00x2pgv","linguagem","Python","2024"
"fwudpngt87tuwbnhxfwudp4yf00x2pgv","linguagem","Matlab","2024"
"t26y66zkegymgtrnk9bt26y66zskpb82","linguagem","Python","2024"
"52copohijrclwyiv0jdn52copojr0k2g","linguagem","SQL","2024"
"52copohijrclwyiv0jdn52copojr0k2g","linguagem","R","2024"
"52copohijrclwyiv0jdn52copojr0k2g","linguagem","Python","2024"
"6yol4hsjaj7g50jzp6n6yol4hquljxqw","linguagem","SQL","2024"
"6yol4hsjaj7g50jzp6n6yol4hquljxqw","linguagem","Python","2024"
"pndwrz82k6if9ujv5n6pndwrw8h360jq","linguagem","SQL","2024"
"0z7mabv0yitak78ne64oy0z7ma5pbkpm","linguagem","SQL","2024"
"0z7mabv0yitak78ne64oy0z7ma5pbkpm","linguagem","Python","2024"
"lit603xyarv0qu0rfx2lit6093p21ljl","linguagem","SQL","2024"
"lit603xyarv0qu0rfx2lit6093p21ljl","linguagem","Python","2024"
"lit603xyarv0qu0rfx2lit6093p21ljl","linguagem","Java","2024"
"uvflpjwkjw8nv99an0zuvfl568nlcjmk","linguagem","SQL","2024"
"uvflpjwkjw8nv99an0zuvfl568nlcjmk","linguagem","Python","2024"
"akfegiri5dujj92r9ggakfeg5hsp9444","linguagem","SQL","2024"
"akfegiri5dujj92r9ggakfeg5hsp9444","linguagem","Python","2024"
"9kkqnl62p4pnmcia4o89kkqn7xt8sv0y","linguagem","SQL","2024"
"9kkqnl62p4pnmcia4o89kkqn7xt8sv0y","linguagem","Python","2024"
"atgy1kmv0vbg8atg4au7r3euw9shkvu4","linguagem","SQL","2024"
"atgy1kmv0vbg8atg4au7r3euw9shkvu4","linguagem","Python","2024"
"atgy1kmv0vbg8atg4au7r3euw9shkvu4","linguagem","Scala","2024"
"94g4j7mp1ok1394gnq076whtarym1nnq","linguagem","SQL","2024"
"opz5ka2urh2z6m7opz5k7fd51hdmb7fd","linguagem","SQL","2024"
"opz5ka2urh2z6m7opz5k7fd51hdmb7fd","linguagem","Python","2024"
"opz5ka2urh2z6m7opz5k7fd51hdmb7fd","linguagem","SAS/Stata","2024"
"emcik2d6y5ajkowt8s5bemcikfu76vk8","linguagem","SQL","2024"
"emcik2d6y5ajkowt8s5bemcikfu76vk8","linguagem","Python","2024"
"j83ka9if5fdsivzkh6fgfdj83ka9ur0l","linguagem","SQL","2024"
"j83ka9if5fdsivzkh6fgfdj83ka9ur0l","linguagem","Python","2024"
"fwr9ayal2k5wifwr4zbll87dkvu8p8dq","linguagem","SQL","2024"
"s6jdogxg5duxmpgs6jdo6v7fs6h34t4q","linguagem","SQL","2024"
"s6jdogxg5duxmpgs6jdo6v7fs6h34t4q","linguagem","Python","2024"
"s6jdogxg5duxmpgs6jdo6v7fs6h34t4q","linguagem","SAS/Stata","2024"
"1tad5cyssrojppx1tadqswk55md7rgya","linguagem","SQL","2024"
"1tad5cyssrojppx1tadqswk55md7rgya","linguagem","R","2024"
"1tad5cyssrojppx1tadqswk55md7rgya","linguagem","Python","2024"
"rur02ehvwngbdb2x6mgrur02eu0wjzs1","linguagem","SQL","2024"
"rur02ehvwngbdb2x6mgrur02eu0wjzs1","linguagem","R","2024"
"rur02ehvwngbdb2x6mgrur02eu0wjzs1","linguagem","Python","2024"
"d31tm8jd2i53glk9dw0d31t8ay2rrlmg","linguagem","SQL","2024"
"d31tm8jd2i53glk9dw0d31t8ay2rrlmg","linguagem","Python","2024"
"r5fyvwdi645nxhq4qr5fytg4j9kxruhr","linguagem","SQL","2024"
"r5fyvwdi645nxhq4qr5fytg4j9kxruhr","linguagem","Python","2024"
"r5fyvwdi645nxhq4qr5fytg4j9kxruhr","linguagem","Java","2024"
"r5fyvwdi645nxhq4qr5fytg4j9kxruhr","linguagem","JavaScript","2024"
"wc2vmuycyrb8omenfwwcx21te7wctyy8","linguagem","SQL","2024"
"wc2vmuycyrb8omenfwwcx21te7wctyy8","linguagem","Python","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","linguagem","SQL","2024"
"bbhd5udi0l1u10chnbqqp4bbhdq83s0y","linguagem","Python","2024"
"1wjr2y226vfrqjsxmg1wjr2eepvfq67s","linguagem","SQL","2024"
"1wjr2y226vfrqjsxmg1wjr2eepvfq67s","linguagem","R","2024"
"1wjr2y226vfrqjsxmg1wjr2eepvfq67s","linguagem","Python","2024"
"woilcq519r3w6fv6iswoilcq517cog85","linguagem","SQL","2024"
"woilcq519r3w6fv6iswoilcq517cog85","linguagem","Python","2024"
"n9dwf0iwyxiqvxleczn9dwfssjc3c0ib","linguagem","SQL","2024"
"n9dwf0iwyxiqvxleczn9dwfssjc3c0ib","linguagem","Python","2024"
"e4ixp6je1tdhzz1t7v4e4ixp6so08xm7","linguagem","SQL","2024"
"e4ixp6je1tdhzz1t7v4e4ixp6so08xm7","linguagem","Python","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","linguagem","SQL","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","linguagem","R","2024"
"c51ptcipd2zwmkc51yx6js3amu2rvw2d","linguagem","Python","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","linguagem","SQL","2024"
"nam3tgp56xbey2llqho6nam3tgp3zi1z","linguagem","Python","2024"
"pnnxoqnwqgydbtbzlrgpnnxoq8tt9apt","linguagem","SQL","2024"
"juc8gf1e8kogwpn95djuc8gbc7clhvwr","linguagem","SQL","2024"
"juc8gf1e8kogwpn95djuc8gbc7clhvwr","linguagem","Python","2024"
"8kumiuko9atulm8kumiu6ocbtdck7pzf","linguagem","SQL","2024"
"8kumiuko9atulm8kumiu6ocbtdck7pzf","linguagem","Python","2024"
"2gb8i9vkawl6044qjh2gb8irc2dloh8k","linguagem","SQL","2024"
"y05u2rv304al4vku8y05u2r3oyol90uc","linguagem","SQL","2024"
"y05u2rv304al4vku8y05u2r3oyol90uc","linguagem","Python","2024"
"l1c1w0rzuagzeamdqsl1c1nh6zezunuo","linguagem","SQL","2024"
"l1c1w0rzuagzeamdqsl1c1nh6zezunuo","linguagem","Python","2024"
"58usxm1cjrzcn58usx2mzvwliw02sp1s","linguagem","SQL","2024"
"58usxm1cjrzcn58usx2mzvwliw02sp1s","linguagem","Python","2024"
"58usxm1cjrzcn58usx2mzvwliw02sp1s","linguagem","Java","2024"
"58usxm1cjrzcn58usx2mzvwliw02sp1s","linguagem","Visual Basic/VBA","2024"
"58usxm1cjrzcn58usx2mzvwliw02sp1s","linguagem","JavaScript","2024"
"lysjzh105mgn2q487imablysjzh4l710","linguagem","SQL","2024"
"lysjzh105mgn2q487imablysjzh4l710","linguagem","Python","2024"
"lysjzh105mgn2q487imablysjzh4l710","linguagem","Java","2024"
"lysjzh105mgn2q487imablysjzh4l710","linguagem","SAS/Stata","2024"
"lysjzh105mgn2q487imablysjzh4l710","linguagem","JavaScript","2024"
"g2pc8xpvn5en1rc0dg2pc8x2hzftmlp1","linguagem","SQL","2024"
"g2pc8xpvn5en1rc0dg2pc8x2hzftmlp1","linguagem","R","2024"
"g2pc8xpvn5en1rc0dg2pc8x2hzftmlp1","linguagem","SAS/Stata","2024"
"befh6oy609b5befhsrt8v2p02spzz08x","linguagem","SQL","2024"
"befh6oy609b5befhsrt8v2p02spzz08x","linguagem","Python","2024"
"2q141d500tz1frsy2q14142eqxk0cwhw","linguagem","SQL","2024"
"2q141d500tz1frsy2q14142eqxk0cwhw","linguagem","Python","2024"
"2q141d500tz1frsy2q14142eqxk0cwhw","linguagem","Visual Basic/VBA","2024"
"y4q1gtkscepdo755midhy4q1gtk7kzbx","linguagem","SQL","2024"
"y4q1gtkscepdo755midhy4q1gtk7kzbx","linguagem","Python","2024"
"0j7kgfjs6wqj978bqry0j7kgbocvugjy","linguagem","SQL","2024"
"0j7kgfjs6wqj978bqry0j7kgbocvugjy","linguagem","Python","2024"
"hwprfognv7u5vy7sl6qwhwprfmgvwbt6","linguagem","SQL","2024"
"yu4o2rh2xf6djamyu4oz81akddlfwftb","linguagem","SQL","2024"
"yu4o2rh2xf6djamyu4oz81akddlfwftb","linguagem","Python","2024"
"6fqvd7x5h2ldlkqyvrv6fqvdw5f2h8pj","linguagem","SQL","2024"
"6fqvd7x5h2ldlkqyvrv6fqvdw5f2h8pj","linguagem","R","2024"
"6fqvd7x5h2ldlkqyvrv6fqvdw5f2h8pj","linguagem","Python","2024"
"ffu45ngqdjsthflzltffu452mb3j9w9v","linguagem","SQL","2024"
"ffu45ngqdjsthflzltffu452mb3j9w9v","linguagem","Python","2024"
"glqlxmkso2s1vidoglqlxmv8nfflxrjp","linguagem","SQL","2024"
"glqlxmkso2s1vidoglqlxmv8nfflxrjp","linguagem","Python","2024"
"2ddhe9tbh57tpiqx4b2ddhechoa4ar8j","linguagem","SQL","2024"
"2ddhe9tbh57tpiqx4b2ddhechoa4ar8j","linguagem","Python","2024"
"1qoy3skvv9bt131oicd75i91qoy3sknm","linguagem","SQL","2024"
"1qoy3skvv9bt131oicd75i91qoy3sknm","linguagem","Python","2024"
"4xgvgbub7t97bo7oy4xgvqgmmtisf22f","linguagem","SQL","2024"
"4xgvgbub7t97bo7oy4xgvqgmmtisf22f","linguagem","Python","2024"
"4xgvgbub7t97bo7oy4xgvqgmmtisf22f","linguagem","SAS/Stata","2024"
"92fo091vo3jhrwpi92fo7ftxk8eoonk1","linguagem","Python","2024"
