"respondente_id","categoria","item","ano_pesquisa"
"ng8xoyyzr1c9jngbihtch6j1aobih0i6","responsabilidade","Visão de longo prazo de dados","2023"
"ng8xoyyzr1c9jngbihtch6j1aobih0i6","responsabilidade","Contratação de ferramentas","2023"
"ng8xoyyzr1c9jngbihtch6j1aobih0i6","responsabilidade","Gestor de IA/ML","2023"
"ng8xoyyzr1c9jngbihtch6j1aobih0i6","responsabilidade","Ainda atua tecnicamente","2023"
"ng8xoyyzr1c9jngbihtch6j1aobih0i6","responsabilidade","Gestão de projetos de dados","2023"
"ng8xoyyzr1c9jngbihtch6j1aobih0i6","responsabilidade","Gestão de pessoas","2023"
"7micxwxidr98f7mjl3u0urr5u3wehtua","responsabilidade","Visão de longo prazo de dados","2023"
"7micxwxidr98f7mjl3u0urr5u3wehtua","responsabilidade","Treinamentos/maturidade analítica","2023"
"7micxwxidr98f7mjl3u0urr5u3wehtua","responsabilidade","Contratação de ferramentas","2023"
"7micxwxidr98f7mjl3u0urr5u3wehtua","responsabilidade","Ainda atua tecnicamente","2023"
"7micxwxidr98f7mjl3u0urr5u3wehtua","responsabilidade","Gestão de projetos de dados","2023"
"7micxwxidr98f7mjl3u0urr5u3wehtua","responsabilidade","Gestão de produtos de dados","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Visão de longo prazo de dados","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Treinamentos/maturidade analítica","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Gestor de estudos/relatórios","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Gestor de IA/ML","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Ainda atua tecnicamente","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Gestão de projetos de dados","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Gestão de produtos de dados","2023"
"28armsq6zbd2jk0aqncsk28armswl2xb","responsabilidade","Gestão de pessoas","2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","responsabilidade","Atração/seleção de talentos","2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","responsabilidade","Gestor de engenharia de dados","2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","responsabilidade","Ainda atua tecnicamente","2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","responsabilidade","Gestão de projetos de dados","2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","responsabilidade","Gestão de produtos de dados","2023"
"dv4x3j57kei3dcy33awuc159edv4x3jb","responsabilidade","Gestão de pessoas","2023"
"ue0qan4ht0gv14gxue0qa85l239mwzdb","responsabilidade","Visão de longo prazo de dados","2023"
"ue0qan4ht0gv14gxue0qa85l239mwzdb","responsabilidade","Contratação de ferramentas","2023"
"ue0qan4ht0gv14gxue0qa85l239mwzdb","responsabilidade","Gestor de estudos/relatórios","2023"
"ue0qan4ht0gv14gxue0qa85l239mwzdb","responsabilidade","Ainda atua tecnicamente","2023"
"ue0qan4ht0gv14gxue0qa85l239mwzdb","responsabilidade","Gestão de produtos de dados","2023"
"2fjugixvzpew8e6pe2fjugixjw1w5rtn","responsabilidade","Atração/seleção de talentos","2023"
"2fjugixvzpew8e6pe2fjugixjw1w5rtn","responsabilidade","Contratação de ferramentas","2023"
"2fjugixvzpew8e6pe2fjugixjw1w5rtn","responsabilidade","Gestor de estudos/relatórios","2023"
"2fjugixvzpew8e6pe2fjugixjw1w5rtn","responsabilidade","Gestor de IA/ML","2023"
"2fjugixvzpew8e6pe2fjugixjw1w5rtn","responsabilidade","Ainda atua tecnicamente","2023"
"2fjugixvzpew8e6pe2fjugixjw1w5rtn","responsabilidade","Gestão de projetos de dados","2023"
"ia8a3h7hahiiu7gjdia8n4d1ws3tls6a","responsabilidade","Visão de longo prazo de dados","2023"
"ia8a3h7hahiiu7gjdia8n4d1ws3tls6a","responsabilidade","Treinamentos/maturidade analítica","2023"
"ia8a3h7hahiiu7gjdia8n4d1ws3tls6a","responsabilidade","Atração/seleção de talentos","2023"
"ia8a3h7hahiiu7gjdia8n4d1ws3tls6a","responsabilidade","Gestor de IA/ML","2023"
"ia8a3h7hahiiu7gjdia8n4d1ws3tls6a","responsabilidade","Gestão de produtos de dados","2023"
"ia8a3h7hahiiu7gjdia8n4d1ws3tls6a","responsabilidade","Gestão de pessoas","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Visão de longo prazo de dados","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Contratação de ferramentas","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Gestor de engenharia de dados","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Gestor de estudos/relatórios","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Ainda atua tecnicamente","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Gestão de projetos de dados","2023"
"y1trquvnuf1mjvky1trquamdvfsvfqdv","responsabilidade","Gestão de pessoas","2023"
"4vf5013m26g7sd4vf5qc2pqb85205y01","responsabilidade","Atração/seleção de talentos","2023"
"4vf5013m26g7sd4vf5qc2pqb85205y01","responsabilidade","Ainda atua tecnicamente","2023"
"sdsf5cpva9l7qtsdsf5xf2v4e8tpw9f2","responsabilidade","Ainda atua tecnicamente","2023"
"e0ram8w04zrudbe0x1ym0qricu1plx1y","responsabilidade","Treinamentos/maturidade analítica","2023"
"e0ram8w04zrudbe0x1ym0qricu1plx1y","responsabilidade","Ainda atua tecnicamente","2023"
"99j11f37uqakil5499j1c0ep6nuhft1m","responsabilidade","Visão de longo prazo de dados","2023"
"99j11f37uqakil5499j1c0ep6nuhft1m","responsabilidade","Treinamentos/maturidade analítica","2023"
"99j11f37uqakil5499j1c0ep6nuhft1m","responsabilidade","Atração/seleção de talentos","2023"
"99j11f37uqakil5499j1c0ep6nuhft1m","responsabilidade","Contratação de ferramentas","2023"
"pq3h4zwslk1l7h6ykdmpq3h4zqgnt3e8","responsabilidade","Visão de longo prazo de dados","2023"
"pq3h4zwslk1l7h6ykdmpq3h4zqgnt3e8","responsabilidade","Treinamentos/maturidade analítica","2023"
"pq3h4zwslk1l7h6ykdmpq3h4zqgnt3e8","responsabilidade","Atração/seleção de talentos","2023"
"pq3h4zwslk1l7h6ykdmpq3h4zqgnt3e8","responsabilidade","Gestor de estudos/relatórios","2023"
"awxbeeu0w9moiznmx4sawxbe2l716yxa","responsabilidade","Gestor de IA/ML","2023"
"awxbeeu0w9moiznmx4sawxbe2l716yxa","responsabilidade","Gestão de pessoas","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Treinamentos/maturidade analítica","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Atração/seleção de talentos","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Gestor de estudos/relatórios","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Gestor de IA/ML","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Gestão de projetos de dados","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Gestão de produtos de dados","2023"
"qv5zyabqeryu9sqv5zya3ya264k8m9xe","responsabilidade","Gestão de pessoas","2023"
"hdh1pouiq1x9lme1bhdh1jqstfu38qm8","responsabilidade","Visão de longo prazo de dados","2023"
"hdh1pouiq1x9lme1bhdh1jqstfu38qm8","responsabilidade","Gestão de projetos de dados","2023"
"hdh1pouiq1x9lme1bhdh1jqstfu38qm8","responsabilidade","Gestão de produtos de dados","2023"
"hdh1pouiq1x9lme1bhdh1jqstfu38qm8","responsabilidade","Gestão de pessoas","2023"
"a6gjjnu4uriq1hla6gjjfi2kfp0zawdc","responsabilidade","Visão de longo prazo de dados","2023"
"a6gjjnu4uriq1hla6gjjfi2kfp0zawdc","responsabilidade","Atração/seleção de talentos","2023"
"a6gjjnu4uriq1hla6gjjfi2kfp0zawdc","responsabilidade","Contratação de ferramentas","2023"
"a6gjjnu4uriq1hla6gjjfi2kfp0zawdc","responsabilidade","Gestor de IA/ML","2023"
"a6gjjnu4uriq1hla6gjjfi2kfp0zawdc","responsabilidade","Ainda atua tecnicamente","2023"
"yy8vi9mivlnjzebchvyy8vi5b0jwz4sm","responsabilidade","Gestor de estudos/relatórios","2023"
"yy8vi9mivlnjzebchvyy8vi5b0jwz4sm","responsabilidade","Ainda atua tecnicamente","2023"
"yy8vi9mivlnjzebchvyy8vi5b0jwz4sm","responsabilidade","Gestão de pessoas","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Visão de longo prazo de dados","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Treinamentos/maturidade analítica","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Atração/seleção de talentos","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Contratação de ferramentas","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Gestor de engenharia de dados","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Gestor de estudos/relatórios","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Gestor de IA/ML","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Ainda atua tecnicamente","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Gestão de projetos de dados","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Gestão de produtos de dados","2023"
"moem4twz2uv96xvemoem4tqsu68vrj4n","responsabilidade","Gestão de pessoas","2023"
"b4xprgzago69orspb4xpr1hwp8vnq0eg","responsabilidade","Visão de longo prazo de dados","2023"
"b4xprgzago69orspb4xpr1hwp8vnq0eg","responsabilidade","Atração/seleção de talentos","2023"
"b4xprgzago69orspb4xpr1hwp8vnq0eg","responsabilidade","Gestor de estudos/relatórios","2023"
"b4xprgzago69orspb4xpr1hwp8vnq0eg","responsabilidade","Gestão de projetos de dados","2023"
"b4xprgzago69orspb4xpr1hwp8vnq0eg","responsabilidade","Gestão de pessoas","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Visão de longo prazo de dados","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Treinamentos/maturidade analítica","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Atração/seleção de talentos","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Contratação de ferramentas","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Gestor de engenharia de dados","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Gestor de estudos/relatórios","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Gestor de IA/ML","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Ainda atua tecnicamente","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Gestão de projetos de dados","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Gestão de produtos de dados","2023"
"4evsljitb2mq869pggp4x4evsksxfdgf","responsabilidade","Gestão de pessoas","2023"
"d3821qggbqrna8rlkd382v2py49824ub","responsabilidade","Visão de longo prazo de dados","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Visão de longo prazo de dados","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Atração/seleção de talentos","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Contratação de ferramentas","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Gestor de estudos/relatórios","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Gestão de projetos de dados","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Gestão de produtos de dados","2023"
"dqf538dvbh8z0ho683b0fkdqf538d9an","responsabilidade","Gestão de pessoas","2023"
"fpsme120yrw554syab2fpsme1xbwf8yp","responsabilidade","Visão de longo prazo de dados","2023"
"fpsme120yrw554syab2fpsme1xbwf8yp","responsabilidade","Treinamentos/maturidade analítica","2023"
"fpsme120yrw554syab2fpsme1xbwf8yp","responsabilidade","Atração/seleção de talentos","2023"
"fpsme120yrw554syab2fpsme1xbwf8yp","responsabilidade","Contratação de ferramentas","2023"
"fpsme120yrw554syab2fpsme1xbwf8yp","responsabilidade","Gestor de engenharia de dados","2023"
"r4fvgdq7gknyb1uxx8rr4fvgsvruqimt","responsabilidade","Treinamentos/maturidade analítica","2023"
"r4fvgdq7gknyb1uxx8rr4fvgsvruqimt","responsabilidade","Atração/seleção de talentos","2023"
"r4fvgdq7gknyb1uxx8rr4fvgsvruqimt","responsabilidade","Ainda atua tecnicamente","2023"
"r4fvgdq7gknyb1uxx8rr4fvgsvruqimt","responsabilidade","Gestão de projetos de dados","2023"
"r4fvgdq7gknyb1uxx8rr4fvgsvruqimt","responsabilidade","Gestão de pessoas","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Visão de longo prazo de dados","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Treinamentos/maturidade analítica","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Atração/seleção de talentos","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Contratação de ferramentas","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Gestor de estudos/relatórios","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Ainda atua tecnicamente","2023"
"u6to68a0f1dbqt8gdtju6to68abnj32d","responsabilidade","Gestão de pessoas","2023"
"0rchsejnsxoklvzbq790rchsejne0bpi","responsabilidade","Gestor de engenharia de dados","2023"
"0rchsejnsxoklvzbq790rchsejne0bpi","responsabilidade","Gestor de estudos/relatórios","2023"
"0rchsejnsxoklvzbq790rchsejne0bpi","responsabilidade","Gestão de produtos de dados","2023"
"uy9jm46ca1wd3u8qhkb6uuy9jm46ggnv","responsabilidade","Gestão de projetos de dados","2023"
"btk5l62911lyuv58btk5tr1uqcmq6b9s","responsabilidade","Atração/seleção de talentos","2023"
"btk5l62911lyuv58btk5tr1uqcmq6b9s","responsabilidade","Contratação de ferramentas","2023"
"btk5l62911lyuv58btk5tr1uqcmq6b9s","responsabilidade","Ainda atua tecnicamente","2023"
"btk5l62911lyuv58btk5tr1uqcmq6b9s","responsabilidade","Gestão de projetos de dados","2023"
"btk5l62911lyuv58btk5tr1uqcmq6b9s","responsabilidade","Gestão de produtos de dados","2023"
"btk5l62911lyuv58btk5tr1uqcmq6b9s","responsabilidade","Gestão de pessoas","2023"
"bxqkzgfn8vhha16cobxqkzg7z7kzrzbw","responsabilidade","Visão de longo prazo de dados","2023"
"bxqkzgfn8vhha16cobxqkzg7z7kzrzbw","responsabilidade","Gestor de engenharia de dados","2023"
"bxqkzgfn8vhha16cobxqkzg7z7kzrzbw","responsabilidade","Gestão de projetos de dados","2023"
"bxqkzgfn8vhha16cobxqkzg7z7kzrzbw","responsabilidade","Gestão de pessoas","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Visão de longo prazo de dados","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Contratação de ferramentas","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Gestor de engenharia de dados","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Gestor de estudos/relatórios","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Ainda atua tecnicamente","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Gestão de projetos de dados","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Gestão de produtos de dados","2023"
"wxsxfnruz7nzva956lprawxsxfnzdqx6","responsabilidade","Gestão de pessoas","2023"
"v1axge88k2hsi8mrvrldm1t2v1axgejr","responsabilidade","Visão de longo prazo de dados","2023"
"v1axge88k2hsi8mrvrldm1t2v1axgejr","responsabilidade","Atração/seleção de talentos","2023"
"v1axge88k2hsi8mrvrldm1t2v1axgejr","responsabilidade","Gestão de projetos de dados","2023"
"v1axge88k2hsi8mrvrldm1t2v1axgejr","responsabilidade","Gestão de pessoas","2023"
"9e8lpk6anes2fxtr69reej8duu3gwjrc","responsabilidade","Atração/seleção de talentos","2023"
"9e8lpk6anes2fxtr69reej8duu3gwjrc","responsabilidade","Gestor de estudos/relatórios","2023"
"9e8lpk6anes2fxtr69reej8duu3gwjrc","responsabilidade","Gestão de pessoas","2023"
"dg93s8uo77twfe7ct41zdg93s8wnn6of","responsabilidade","Gestão de pessoas","2023"
"mqotdfbilt50kx5ulmqotft04fdnl59c","responsabilidade","Atração/seleção de talentos","2023"
"mqotdfbilt50kx5ulmqotft04fdnl59c","responsabilidade","Contratação de ferramentas","2023"
"mqotdfbilt50kx5ulmqotft04fdnl59c","responsabilidade","Gestor de estudos/relatórios","2023"
"mqotdfbilt50kx5ulmqotft04fdnl59c","responsabilidade","Gestão de pessoas","2023"
"g05mfh3dlgq9ekw13ep2jpyg05mfh3po","responsabilidade","Visão de longo prazo de dados","2023"
"g05mfh3dlgq9ekw13ep2jpyg05mfh3po","responsabilidade","Gestor de engenharia de dados","2023"
"g05mfh3dlgq9ekw13ep2jpyg05mfh3po","responsabilidade","Gestor de estudos/relatórios","2023"
