"respondente_id","categoria","item","ano_pesquisa"
"d6d46xvmt0aza5syua3d6d46xbancxq7","uso_empresa_gestor","Melhorar produtos externos","2025"
"ias2hotaolpz45he6fbsias2td63w3p3","uso_empresa_gestor","Uso independente/descentralizado","2025"
"p41ql5njm9fg64mp41qxu8zmr0e5941e","uso_empresa_gestor","Direcionamento centralizado","2025"
"p41ql5njm9fg64mp41qxu8zmr0e5941e","uso_empresa_gestor","Melhorar produtos internos","2025"
"p41ql5njm9fg64mp41qxu8zmr0e5941e","uso_empresa_gestor","Principal frente do negócio","2025"
"hnqlwdk95lzf41wtnswhnqlwdk0c4k8a","uso_empresa_gestor","Melhorar produtos internos","2025"
"hnqlwdk95lzf41wtnswhnqlwdk0c4k8a","uso_empresa_gestor","Principal frente do negócio","2025"
"rb9mvk8dhvh7o4hcrb9mh70pz3l4dk01","uso_empresa_gestor","Uso independente/descentralizado","2025"
"rb9mvk8dhvh7o4hcrb9mh70pz3l4dk01","uso_empresa_gestor","Melhorar produtos internos","2025"
"rb9mvk8dhvh7o4hcrb9mh70pz3l4dk01","uso_empresa_gestor","Principal frente do negócio","2025"
"1zhfsstg5v9ir024g1zhfssorhf56l7m","uso_empresa_gestor","Uso independente/descentralizado","2025"
"pgaz6ch6jb5mr2oapgaz6d7nggzkallv","uso_empresa_gestor","Direcionamento centralizado","2025"
"pgaz6ch6jb5mr2oapgaz6d7nggzkallv","uso_empresa_gestor","Devs usando Copilots","2025"
"pgaz6ch6jb5mr2oapgaz6d7nggzkallv","uso_empresa_gestor","Melhorar produtos externos","2025"
"pgaz6ch6jb5mr2oapgaz6d7nggzkallv","uso_empresa_gestor","Melhorar produtos internos","2025"
"ldv9ngc0hxza5pya4zq1ldv9ngenj1c6","uso_pessoal","Uso solução tipo Copilot","2023"
"c14uii35r9acc00c1v6i5hjn1uanom8u","uso_pessoal","Não uso IA para produtividade","2023"
"083f331tparwm4083fxbusb0cps0rmwa","uso_pessoal","Não uso IA para produtividade","2023"
"1fsoff7bwgy2alhegs1fsoaktr45kqe4","uso_pessoal","Uso solução gratuita","2023"
"w0fmc0vaoqkkfldkzog6w0fmcrwdgswl","uso_pessoal","Uso solução gratuita","2023"
"6cyb4o9qkht1xcx6cybd9bazgrdoefg1","uso_pessoal","Não uso IA para produtividade","2023"
"q52n1xqhebchjwx837q52n1xdravqac0","uso_pessoal","Uso solução gratuita","2023"
"vggqqhxwo21ovb1glucthvggqqtrbwtx","uso_pessoal","Uso solução gratuita","2023"
"yn0xhs1d75e9rl6z7ncmyyn0xhs1de6x","uso_pessoal","Uso solução gratuita","2023"
"poaxygaxoaoqjcelpoapp6t10tl8fz0z","uso_pessoal","Uso solução gratuita","2023"
"0bzkjj29s204r00bzkuifih8t0n4shmd","uso_pessoal","Uso solução gratuita","2023"
"75tkbbmjp88w75t70u6neoocbs8benfb","uso_pessoal","Uso e pago (próprio bolso)","2023"
"75tkbbmjp88w75t70u6neoocbs8benfb","uso_pessoal","Uso solução tipo Copilot","2023"
"n3xmq7a279ut9phen3xm3zp7mtn64cg3","uso_pessoal","Uso solução gratuita","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","uso_pessoal","Uso e pago (próprio bolso)","2023"
"lmb7d6ym9c7zw4ofslmb7dod50rcz4m5","uso_pessoal","Uso solução tipo Copilot","2023"
"jjjq24m51b1wr1u2ejlxcjjjq249ixam","uso_pessoal","Uso e pago (próprio bolso)","2023"
"jjjq24m51b1wr1u2ejlxcjjjq249ixam","uso_pessoal","Uso solução tipo Copilot","2023"
"2nsrystyqf2a7b7n8332nsrystocsgck","uso_pessoal","Uso solução gratuita","2023"
"cmvm16n8zur8k4gocmvm1r0wt23vp1th","uso_pessoal","Uso solução gratuita","2023"
"a6akyyxdwvfla7ma6akpfhy968a8xujc","uso_pessoal","Uso solução gratuita","2023"
"g24e92llf8j2yrkzg24ewznour4q61c2","uso_pessoal","Não uso IA para produtividade","2023"
"z0ny0xx3p57lk9vjtb0qz0ny0xk0onk0","uso_pessoal","Uso solução gratuita","2023"
"mdyhq69enzh9vtiekmdyhq6tneuj1mey","uso_pessoal","Uso solução gratuita","2023"
"bflhkwbf3p5fl7pmbflh795nfzqckwgq","uso_pessoal","Uso e pago (próprio bolso)","2023"
"9er90wbuy48duf59er90w111et2uhsq4","uso_pessoal","Não uso IA para produtividade","2023"
"9er90wbuy48duf59er90w111et2uhsq4","uso_pessoal","Uso e pago (próprio bolso)","2023"
"fuwwhrwgbiqhvoeuzwgkz3fuwwhrwgsg","uso_pessoal","Uso solução gratuita","2023"
"a6jt2hqrbwdsd5wya6jt2zdn3ccq8xlb","uso_pessoal","Uso solução gratuita","2023"
"rjfz1nwrmy0rcp8rjfz1nwx9vogl9goi","uso_pessoal","Uso solução gratuita","2023"
"os2bt434t0nmucp3m9os2bt505fym0k9","uso_pessoal","Uso solução gratuita","2023"
"p9nheyqvjlltpbvhaqni24r1p9nheyqv","uso_pessoal","Uso solução gratuita","2023"
"k4p4uq67equ41ysqygm6jzek4p4uq6e8","uso_empresa_gestor","Direcionamento centralizado","2025"
"k4p4uq67equ41ysqygm6jzek4p4uq6e8","uso_empresa_gestor","Devs usando Copilots","2025"
"k4p4uq67equ41ysqygm6jzek4p4uq6e8","uso_empresa_gestor","Melhorar produtos internos","2025"
"k4p4uq67equ41ysqygm6jzek4p4uq6e8","uso_empresa_gestor","Principal frente do negócio","2025"
"b900r78xh2jyxwe1aoa0fvb900r78yb5","uso_empresa_gestor","Uso independente/descentralizado","2025"
"b900r78xh2jyxwe1aoa0fvb900r78yb5","uso_empresa_gestor","Melhorar produtos externos","2025"
"b900r78xh2jyxwe1aoa0fvb900r78yb5","uso_empresa_gestor","Melhorar produtos internos","2025"
"t0gawit7zt095kqmrbra16sphetul52d","uso_empresa_gestor","Devs usando Copilots","2025"
"0yykqdkdyaozo3yg8bshhf0yyktnpttp","uso_empresa_gestor","Uso independente/descentralizado","2025"
"fgljbb6lkjev4ueqmpgsfnv97rfgljbb","uso_empresa_gestor","Direcionamento centralizado","2025"
"fgljbb6lkjev4ueqmpgsfnv97rfgljbb","uso_empresa_gestor","Devs usando Copilots","2025"
"fgljbb6lkjev4ueqmpgsfnv97rfgljbb","uso_empresa_gestor","Melhorar produtos externos","2025"
"fgljbb6lkjev4ueqmpgsfnv97rfgljbb","uso_empresa_gestor","Melhorar produtos internos","2025"
"5vo1pb1ehx1027pxqo255vo1pbrxf3jh","uso_empresa_gestor","Uso independente/descentralizado","2025"
"5vo1pb1ehx1027pxqo255vo1pbrxf3jh","uso_empresa_gestor","Direcionamento centralizado","2025"
"5vo1pb1ehx1027pxqo255vo1pbrxf3jh","uso_empresa_gestor","Devs usando Copilots","2025"
"5vo1pb1ehx1027pxqo255vo1pbrxf3jh","uso_empresa_gestor","Melhorar produtos externos","2025"
"5vo1pb1ehx1027pxqo255vo1pbrxf3jh","uso_empresa_gestor","Melhorar produtos internos","2025"
"obyx4z1rjulqbbaobyxwwj5yh0vmdfr9","uso_empresa_gestor","Direcionamento centralizado","2025"
"h67lr85hok5j8or7ejy7s4xlh67lr856","uso_empresa_gestor","Uso independente/descentralizado","2025"
"h67lr85hok5j8or7ejy7s4xlh67lr856","uso_empresa_gestor","Direcionamento centralizado","2025"
"h67lr85hok5j8or7ejy7s4xlh67lr856","uso_empresa_gestor","Melhorar produtos externos","2025"
"4hr18f7bz50cz24hr184msvrbxf6941a","uso_empresa_gestor","Direcionamento centralizado","2025"
"4hr18f7bz50cz24hr184msvrbxf6941a","uso_empresa_gestor","Devs usando Copilots","2025"
"4hr18f7bz50cz24hr184msvrbxf6941a","uso_empresa_gestor","Melhorar produtos externos","2025"
"4hr18f7bz50cz24hr184msvrbxf6941a","uso_empresa_gestor","Melhorar produtos internos","2025"
"fvcat0bcaodzld7umzrk8fvcatu5mf99","uso_empresa_gestor","Melhorar produtos internos","2025"
"7ahhhv3575fz5m7ahhhy163z5fqd4137","uso_empresa_gestor","Uso independente/descentralizado","2025"
"y6apn0c6609bqt5ha0coy6apnqrwcr48","uso_empresa_gestor","Devs usando Copilots","2025"
"11x0z7b40baz5t8n11x0zww9ugwogir5","uso_empresa_gestor","Uso independente/descentralizado","2025"
"zmusrucuixdo60gqcre7zmusrq7kd5oe","uso_empresa_gestor","Uso independente/descentralizado","2025"
"zmusrucuixdo60gqcre7zmusrq7kd5oe","uso_empresa_gestor","Devs usando Copilots","2025"
"92zl4f37yn09hh41xf8692zl4kl5qwjk","uso_pessoal","Uso solução gratuita","2023"
"ccff1o5kph2zz5e0ztsccfv47qqiaxec","uso_pessoal","Uso solução gratuita","2023"
"fyd75yx3ai89fi5ofydg23ecyamyq3n7","uso_pessoal","Uso solução gratuita","2023"
"0u56ftri7si1mms0u56foo9gircbx9mq","uso_pessoal","Não uso IA para produtividade","2023"
"tuvzcey283jyb596tuvzyrukxyf7vk2x","uso_pessoal","Uso solução gratuita","2023"
"knq6a8fccc2aoy920o5og9knq6af2eov","uso_pessoal","Uso solução gratuita","2023"
"71i5mjafoe2tduvrto3l71i5mjht458c","uso_pessoal","Uso solução gratuita","2023"
"gpp12xrbkoi83f3rgaoggpp12xrbt0or","uso_pessoal","Uso solução gratuita","2023"
"2p3gdlc324f848dc2p3gdlcxm5qdis6a","uso_pessoal","Uso solução gratuita","2023"
"gk4nxk81a4css9gok54gk4nx0yi4g9to","uso_pessoal","Empresa paga a solução","2023"
"gk4nxk81a4css9gok54gk4nx0yi4g9to","uso_pessoal","Uso solução tipo Copilot","2023"
"zmg2n1x3lt3srizmg2qx8gyj03irqrqm","uso_pessoal","Uso solução gratuita","2023"
"27vdcwn3jth77b3w27vdcf41z34nbsh9","uso_pessoal","Uso solução gratuita","2023"
"hg9gt57bxiaznshg9gt5ymx4pjn5alql","uso_pessoal","Uso solução gratuita","2023"
"xjpz3k2uxl0axttartjid1xjpz3d9hhd","uso_pessoal","Uso solução gratuita","2023"
"3wu4rg721427ujr86z3wu7tl7k7blwnb","uso_pessoal","Uso solução gratuita","2023"
"ulu78pkgmn07csdgyaulu78elqh5b93b","uso_pessoal","Uso solução gratuita","2023"
"drji5jclxwtp2bz8jidrjiym7rsxiwlf","uso_pessoal","Não uso IA para produtividade","2023"
"spjldpze1fodp8gm8ftspjldxhv63bgv","uso_pessoal","Uso solução gratuita","2023"
"z7dbizbgliftz7d4ruicn4lme8ss9io4","uso_pessoal","Uso e pago (próprio bolso)","2023"
"z7dbizbgliftz7d4ruicn4lme8ss9io4","uso_pessoal","Uso solução tipo Copilot","2023"
"tmoxlgwkolju51k13atmofngobm83r41","uso_pessoal","Não uso IA para produtividade","2023"
"dk2qokjkr4587d29qmhdk2qok0c0yml1","uso_pessoal","Empresa paga a solução","2023"
"lrk7gryqib7py0ioflrkab5abutsk2zs","uso_pessoal","Uso solução gratuita","2023"
"1k16swpfwk5n98lsl1k16s83ns3t57cm","uso_pessoal","Uso solução gratuita","2023"
"vhsuty62e9gylqhz6ojx2vhsuty1aczt","uso_pessoal","Uso solução gratuita","2023"
"g8lcusmi5z43kv8i9eg8lcuypprlchdx","uso_pessoal","Uso solução gratuita","2023"
"s9q41n9tzjgqgcs9q4dpdwsnik7peye8","uso_pessoal","Empresa paga a solução","2023"
"1p3bp5w871n1p342djoevd5p3pp8lqq5","uso_pessoal","Uso e pago (próprio bolso)","2023"
"1p3bp5w871n1p342djoevd5p3pp8lqq5","uso_pessoal","Uso solução tipo Copilot","2023"
"8s7e0hf1fo7qx8wr58s7e4uz8o00xgk4","uso_pessoal","Uso solução gratuita","2023"
"mt59fw4zoq9g3jsfbwq80qfjmt59fwcu","uso_pessoal","Uso solução tipo Copilot","2023"
"6d9d65vcgr4jsgh6d9nk0p3jl18w1bhb","uso_pessoal","Uso e pago (próprio bolso)","2023"
"6d9d65vcgr4jsgh6d9nk0p3jl18w1bhb","uso_pessoal","Uso solução tipo Copilot","2023"
"rj2cgsc6mbq9jrj2cgb5d12gbyjgyrcb","uso_pessoal","Uso solução gratuita","2023"
"1cjkgi9jv6i12fgn1f71cjkgi9uff76z","uso_pessoal","Uso solução gratuita","2023"
"0oggobdknd16s8sog3ln4ic0oggobmt1","uso_pessoal","Não uso IA para produtividade","2023"
"9v70cvvzff8vhy9t29v70c78eokja9j3","uso_pessoal","Não uso IA para produtividade","2023"
"u17m6g2j7tc2l39n1uqu17z1j8u0e9m4","uso_pessoal","Uso solução gratuita","2023"
"9fl4uvhhycw0eqnb2a0k9fl4uvicasa3","uso_pessoal","Empresa paga a solução","2023"
"c7l60u5b9ollr5o1c7l60qgu9ocj4li3","uso_pessoal","Uso e pago (próprio bolso)","2023"
"gr3okr6x1r3mzhhwgr3t2sytsvz33qly","uso_pessoal","Uso solução gratuita","2023"
"3d9buzij0xd1wlmz3d9bimw4biuwi4z9","uso_pessoal","Não uso IA para produtividade","2023"
"nwlcsijcwcsbkcwmevnwlcsamcnuvb3e","uso_pessoal","Não uso IA para produtividade","2023"
"nwlcsijcwcsbkcwmevnwlcsamcnuvb3e","uso_pessoal","Uso solução gratuita","2023"
"l9gef94gjw08d3fbsv1l9gef94ru1skw","uso_pessoal","Uso solução gratuita","2023"
"uw8kj1ljmptfol0w0xuw8kjugn2sqebs","uso_pessoal","Uso solução gratuita","2023"
"7z404uzov9no6yhpwtynb57za2wddvkh","uso_pessoal","Empresa paga a solução","2023"
"7z404uzov9no6yhpwtynb57za2wddvkh","uso_pessoal","Uso solução tipo Copilot","2023"
"o70mud2vrj925t093o70mucjzfmevwvt","uso_pessoal","Uso e pago (próprio bolso)","2023"
"xjdh1kk4kkvlnozlyxjdo6r3tht2s974","uso_pessoal","Uso solução gratuita","2023"
"omvq1wrhk1llopc5oxogywomvq1wy560","uso_pessoal","Empresa paga a solução","2023"
"5jlf7jl1wv44ixy5jlnn8r0vaaugahvm","uso_pessoal","Uso solução tipo Copilot","2023"
"casaoyl3rksw8x87nwr5qo3otn1casao","uso_pessoal","Não uso IA para produtividade","2023"
"vfz8kbo7l708fpdakvfz8dnnsdglx0ws","uso_pessoal","Não uso IA para produtividade","2023"
"o2e76kt5szn13p6tbit25bo2e76k48jn","uso_pessoal","Uso solução gratuita","2023"
"j5pv4o1m7g1dqmiobqm4j5pvkpdnql9b","uso_pessoal","Não uso IA para produtividade","2023"
"j3vgh5lvnrb7qhii9j3vgh5l3lbtkejh","uso_pessoal","Uso e pago (próprio bolso)","2023"
"j3vgh5lvnrb7qhii9j3vgh5l3lbtkejh","uso_pessoal","Uso solução tipo Copilot","2023"
"cxyur82q4km20rx3j9fubscxyur82jn9","uso_pessoal","Uso solução gratuita","2023"
"fh917ai4wn707ay8ivfh91c154hjwhzg","uso_pessoal","Não uso IA para produtividade","2023"
"toeot0zw4j8pwa4toeokespt21w2y8wc","uso_pessoal","Uso solução gratuita","2023"
"f976nshctfwets86yf976nsbyk170ht2","uso_pessoal","Uso solução gratuita","2023"
"au8nxwzk07y1pl7xu8j3au8nxw4yrm5k","uso_pessoal","Não uso IA para produtividade","2023"
"00h1gbksb3bpdx3at00h19h9t5g1hz1w","uso_empresa_gestor","Direcionamento centralizado","2025"
"00h1gbksb3bpdx3at00h19h9t5g1hz1w","uso_empresa_gestor","Devs usando Copilots","2025"
"00h1gbksb3bpdx3at00h19h9t5g1hz1w","uso_empresa_gestor","Melhorar produtos externos","2025"
"00h1gbksb3bpdx3at00h19h9t5g1hz1w","uso_empresa_gestor","Melhorar produtos internos","2025"
"8j6obup41mhugsdg8j63rwm4bdq7o3o6","uso_empresa_gestor","Uso independente/descentralizado","2025"
"veh05j3fmwh8lgbi2veh05j3lbuwm1m2","uso_empresa_gestor","Uso independente/descentralizado","2025"
"veh05j3fmwh8lgbi2veh05j3lbuwm1m2","uso_empresa_gestor","Direcionamento centralizado","2025"
"veh05j3fmwh8lgbi2veh05j3lbuwm1m2","uso_empresa_gestor","Devs usando Copilots","2025"
"veh05j3fmwh8lgbi2veh05j3lbuwm1m2","uso_empresa_gestor","Melhorar produtos externos","2025"
"veh05j3fmwh8lgbi2veh05j3lbuwm1m2","uso_empresa_gestor","Melhorar produtos internos","2025"
"bf5mpu1kuoz4ira2n4xgp3bf5mpu1g6y","uso_empresa_gestor","Uso independente/descentralizado","2025"
"g4jusffq9hb0gpg4jur9jd5r7lolh8b7","uso_empresa_gestor","Uso independente/descentralizado","2025"
"g4jusffq9hb0gpg4jur9jd5r7lolh8b7","uso_empresa_gestor","Devs usando Copilots","2025"
"g4jusffq9hb0gpg4jur9jd5r7lolh8b7","uso_empresa_gestor","Melhorar produtos externos","2025"
"g4jusffq9hb0gpg4jur9jd5r7lolh8b7","uso_empresa_gestor","Melhorar produtos internos","2025"
"3belmi7ht9xbd4z6ambny3belmi5psfn","uso_empresa_gestor","Uso independente/descentralizado","2025"
"62vyst1enpofr6i0vvmud62vysts0boz","uso_empresa_gestor","Uso independente/descentralizado","2025"
"62vyst1enpofr6i0vvmud62vysts0boz","uso_empresa_gestor","Devs usando Copilots","2025"
"62vyst1enpofr6i0vvmud62vysts0boz","uso_empresa_gestor","Melhorar produtos internos","2025"
"21qsw41vlqkdbbp8w1af21qsw20dkmkd","uso_empresa_gestor","Direcionamento centralizado","2025"
"21qsw41vlqkdbbp8w1af21qsw20dkmkd","uso_empresa_gestor","Devs usando Copilots","2025"
"21qsw41vlqkdbbp8w1af21qsw20dkmkd","uso_empresa_gestor","Melhorar produtos internos","2025"
"luouy9domjvyqa1c34oluouy9dor00a1","uso_empresa_gestor","Direcionamento centralizado","2025"
"luouy9domjvyqa1c34oluouy9dor00a1","uso_empresa_gestor","Devs usando Copilots","2025"
"luouy9domjvyqa1c34oluouy9dor00a1","uso_empresa_gestor","Melhorar produtos externos","2025"
"luouy9domjvyqa1c34oluouy9dor00a1","uso_empresa_gestor","Melhorar produtos internos","2025"
"luouy9domjvyqa1c34oluouy9dor00a1","uso_empresa_gestor","Principal frente do negócio","2025"
"atbstbui0zkdf4el5eatbsbwk20vmgjm","uso_empresa_gestor","Principal frente do negócio","2025"
"ubck8821cjinyt7qubcqwk9ab07inhzy","uso_empresa_gestor","Direcionamento centralizado","2025"
"ubck8821cjinyt7qubcqwk9ab07inhzy","uso_empresa_gestor","Devs usando Copilots","2025"
"ubck8821cjinyt7qubcqwk9ab07inhzy","uso_empresa_gestor","Melhorar produtos externos","2025"
"ubck8821cjinyt7qubcqwk9ab07inhzy","uso_empresa_gestor","Melhorar produtos internos","2025"
"y6hmac42eerrwdny6yipegy6a5cm7nuv","uso_empresa_gestor","Melhorar produtos internos","2025"
"477vhbrd5skxp3jxy4777fxow6kvdwqs","uso_empresa_gestor","Não é prioridade","2025"
"8fkjauqdq4m7g2idyl8fkja9e3zf5ow5","uso_empresa_gestor","Direcionamento centralizado","2025"
"r323o0iwiiepyt06gwmr323oz9efblur","uso_empresa_gestor","Direcionamento centralizado","2025"
"op0tbyjaz286vabjgw0ntr6op0tbyjvq","uso_empresa_gestor","Direcionamento centralizado","2025"
"op0tbyjaz286vabjgw0ntr6op0tbyjvq","uso_empresa_gestor","Devs usando Copilots","2025"
"op0tbyjaz286vabjgw0ntr6op0tbyjvq","uso_empresa_gestor","Melhorar produtos externos","2025"
"op0tbyjaz286vabjgw0ntr6op0tbyjvq","uso_empresa_gestor","Melhorar produtos internos","2025"
"c5tm0ae32weu0zoafyc5tmfprzt7nav0","uso_empresa_gestor","Uso independente/descentralizado","2025"
"c5tm0ae32weu0zoafyc5tmfprzt7nav0","uso_empresa_gestor","Direcionamento centralizado","2025"
"c5tm0ae32weu0zoafyc5tmfprzt7nav0","uso_empresa_gestor","Devs usando Copilots","2025"
"c5tm0ae32weu0zoafyc5tmfprzt7nav0","uso_empresa_gestor","Melhorar produtos externos","2025"
"c5tm0ae32weu0zoafyc5tmfprzt7nav0","uso_empresa_gestor","Melhorar produtos internos","2025"
"hz6jge9krscov9juk0j33j2hz6jgegln","uso_empresa_gestor","Uso independente/descentralizado","2025"
"eq8s8alc8g6e7woeq8s8ag9m7hl8tq3h","uso_empresa_gestor","Uso independente/descentralizado","2025"
"eq8s8alc8g6e7woeq8s8ag9m7hl8tq3h","uso_empresa_gestor","Devs usando Copilots","2025"
"8sm1x37ismgd2gr2nd2j8sm1x3izfjq4","uso_empresa_gestor","Uso independente/descentralizado","2025"
"p9cxwrvnr2dh4c8u6jp9cxwts90eg32a","uso_empresa_gestor","Não é prioridade","2025"
"nrmi26x9ow8i8ucnrmyjbo0n2553ipmg","uso_empresa_gestor","Uso independente/descentralizado","2025"
"nrmi26x9ow8i8ucnrmyjbo0n2553ipmg","uso_empresa_gestor","Devs usando Copilots","2025"
"nrmi26x9ow8i8ucnrmyjbo0n2553ipmg","uso_empresa_gestor","Melhorar produtos externos","2025"
"nrmi26x9ow8i8ucnrmyjbo0n2553ipmg","uso_empresa_gestor","Melhorar produtos internos","2025"
"vpd94xwtwchv8dejsvpd94xmbd9aqvr1","uso_empresa_gestor","Uso independente/descentralizado","2025"
"vpd94xwtwchv8dejsvpd94xmbd9aqvr1","uso_empresa_gestor","Direcionamento centralizado","2025"
"vpd94xwtwchv8dejsvpd94xmbd9aqvr1","uso_empresa_gestor","Melhorar produtos internos","2025"
"jsmj21xu9yzzcre067onjsmj21xngpot","uso_empresa_gestor","Direcionamento centralizado","2025"
"jsmj21xu9yzzcre067onjsmj21xngpot","uso_empresa_gestor","Devs usando Copilots","2025"
"jsmj21xu9yzzcre067onjsmj21xngpot","uso_empresa_gestor","Melhorar produtos internos","2025"
"j2jp6ajilgrw1e3o3qdrf9j2jp9wvqwi","uso_empresa_gestor","Uso independente/descentralizado","2025"
"j2jp6ajilgrw1e3o3qdrf9j2jp9wvqwi","uso_empresa_gestor","Devs usando Copilots","2025"
"bajpj3b267eo7l2pbaj5kp0f3n3x8t83","uso_empresa_gestor","Uso independente/descentralizado","2025"
"bajpj3b267eo7l2pbaj5kp0f3n3x8t83","uso_empresa_gestor","Direcionamento centralizado","2025"
"who928i03zbr4q3d0who92bxu5d2i9ut","uso_pessoal","Uso solução gratuita","2023"
"who928i03zbr4q3d0who92bxu5d2i9ut","uso_pessoal","Uso solução tipo Copilot","2023"
"cw16qkzh379fohfie7cw16qek2j5tak5","uso_pessoal","Uso solução gratuita","2023"
"jvjpk4mhhifivvxuvjugiwjvjpk4mv1b","uso_pessoal","Uso solução gratuita","2023"
"sbnqyfcu13cdqow2dc7ojsbnqyfv21md","uso_pessoal","Uso solução gratuita","2023"
"2cmdahu7hiwj9711j9k02cmdaq0sw85j","uso_pessoal","Uso solução gratuita","2023"
"quktpf517pfb2foh5mqutr4czcrtoqof","uso_pessoal","Não uso IA para produtividade","2023"
"mdn61vxwlfvqwws2dmdn61vxjbrif2xa","uso_pessoal","Uso solução gratuita","2023"
